,ï»¿REGULATING_AGENCY,WATER_SYSTEM_NUMBER,WATER_SYSTEM_NAME,CLASSIFICATION,POPULATION,SERVICE_CONNECTIONS,COUNTY,CITY,ZIPCODE,VIOLATION_NUMBER,VIOLATION_TYPE_NAME,ANALYTE_NAME,RESULT,MCL,VIOL_BEGIN_DATE,VIOL_END_DATE,ENF_ACTION_NUMBER,ENF_ACTION_ISSUE_DATE,ENF_ACTION_TYPE_ISSUED
4198,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1600064,"MCL,  AVERAGE",ARSENIC,.02525 MG/L,0.010 MG/L,1/1/16,3/31/16,1600740,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4199,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1600065,"MCL,  AVERAGE",ARSENIC,0.02575 MG/L,0.010 MG/L,4/1/16,6/30/16,1600739,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4200,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1600065,"MCL,  AVERAGE",ARSENIC,0.02575 MG/L,0.010 MG/L,4/1/16,6/30/16,1600740,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4201,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700066,"MCL,  AVERAGE",ARSENIC,0.0255 MG/L,0.010 MG/L,7/1/16,9/30/16,1600739,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4202,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700067,"MCL,  AVERAGE",ARSENIC,0.0203 MG/L,0.010 MG/L,10/1/16,12/31/16,1600740,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4203,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700067,"MCL,  AVERAGE",ARSENIC,0.0203 MG/L,0.010 MG/L,10/1/16,12/31/16,1600739,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4204,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700068,"MCL,  AVERAGE",ARSENIC,0.016525 MG/L,0.010 MG/L,1/1/17,3/31/17,1600739,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4205,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700069,"MCL,  AVERAGE",ARSENIC,16.3 UG/L,10 UG/L,4/1/17,6/30/17,1600741,8/1/17,FORMAL ENFORCEMENT ACTION ISSUED
4206,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700070,"MCL,  AVERAGE",ARSENIC,29 UG/L,10 UG/L,7/1/17,9/30/17,1600741,8/1/17,FORMAL ENFORCEMENT ACTION ISSUED
4207,LPA64 - SACRAMENTO COUNTY,CA3400164,"VIEIRA'S RESORT, INC",COMMUNITY,150,107,SACRAMENTO,ISLETON,95641,1700071,"MCL,  AVERAGE",ARSENIC,0.027 UG/L,0.005 UG/L,10/1/17,12/31/17,1600739,12/31/15,FORMAL ENFORCEMENT ACTION ISSUED
4208,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805004,"MCL,  AVERAGE",ARSENIC,0.012 MG/L,0.010 MG/L,7/1/16,9/30/16,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4209,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805005,"MCL,  AVERAGE",ARSENIC,0.0114 MG/L,0.010 MG/L,10/1/16,12/31/16,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4210,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805006,"MCL,  AVERAGE",ARSENIC,0.0143 MG/L,0.010 MG/L,1/1/17,3/31/17,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4219,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805011,"MCL,  AVERAGE",ARSENIC,0.192 MG/L,0.010 MG/L,4/1/17,6/30/17,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4220,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805012,"MCL,  AVERAGE",ARSENIC,0.222 MG/L,0.010 MG/L,7/1/17,9/30/17,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4221,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805012,"MCL,  AVERAGE",ARSENIC,0.222 MG/L,0.010 MG/L,7/1/17,9/30/17,905009,5/4/17,FORMAL ENFORCEMENT ACTION ISSUED
4226,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805015,"MCL,  AVERAGE",ARSENIC,0.261 MG/L,0.010 MG/L,10/1/17,12/31/17,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4230,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805018,"MCL,  AVERAGE",ARSENIC,0.269 MG/L,0.010 MG/L,1/1/18,3/31/18,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4231,DISTRICT 05 - MONTEREY,CA3500823,BEST ROAD MWC,COMMUNITY,133,48,SAN BENITO,HOLLISTER,95023,805019,"MCL,  AVERAGE",ARSENIC,0.276 MG/L,0.010 MG/L,4/1/18,6/30/18,905008,11/4/16,FORMAL ENFORCEMENT ACTION ISSUED
4240,DISTRICT 05 - MONTEREY,CA3500923,FAIRVIEW ROAD WATER SYSTEM,COMMUNITY,33,10,SAN BENITO,HOLLISTER,95023,1205019,"MCL, SINGLE SAMPLE",ASBESTOS,36 MFL,7 MFL,1/1/16,3/31/16,1205016,5/26/16,FORMAL ENFORCEMENT ACTION ISSUED
4241,DISTRICT 05 - MONTEREY,CA3500923,FAIRVIEW ROAD WATER SYSTEM,COMMUNITY,33,10,SAN BENITO,HOLLISTER,95023,1205019,"MCL, SINGLE SAMPLE",ASBESTOS,36 MFL,7 MFL,1/1/16,3/31/16,1205018,10/26/16,RETURN TO COMPLIANCE
4242,DISTRICT 05 - MONTEREY,CA3500923,FAIRVIEW ROAD WATER SYSTEM,COMMUNITY,33,10,SAN BENITO,HOLLISTER,95023,1205020,"MCL,  AVERAGE",ASBESTOS,29.5 MFL,7 MFL,4/1/16,6/30/16,1205016,5/26/16,FORMAL ENFORCEMENT ACTION ISSUED
4243,DISTRICT 05 - MONTEREY,CA3500923,FAIRVIEW ROAD WATER SYSTEM,COMMUNITY,33,10,SAN BENITO,HOLLISTER,95023,1205020,"MCL,  AVERAGE",ASBESTOS,29.5 MFL,7 MFL,4/1/16,6/30/16,1205018,10/26/16,RETURN TO COMPLIANCE
4273,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1200002,"MCL,  AVERAGE",ARSENIC,13 UG/L,10 UG/L,4/1/12,6/30/12,1200013,6/20/11,FORMAL ENFORCEMENT ACTION ISSUED
4274,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1300005,"MCL,  AVERAGE",ARSENIC,14.3 UG/L,10 UG/L,7/1/12,9/30/12,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4275,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1300006,"MCL,  AVERAGE",ARSENIC,15.25 UG/L,10 UG/L,10/1/12,12/31/12,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4276,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1300007,"MCL,  AVERAGE",ARSENIC,16.75 UG/L,10 UG/L,1/1/13,3/31/13,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4277,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1300008,"MCL,  AVERAGE",ARSENIC,16.75 UG/L,10 UG/L,4/1/13,6/30/13,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4278,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1400009,"MCL,  AVERAGE",ARSENIC,16.75 UG/L,10 UG/L,7/1/13,9/30/13,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4279,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1400011,"MCL,  AVERAGE",ARSENIC,16 UG/L,10 UG/L,10/1/13,12/31/13,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4280,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1400012,"MCL,  AVERAGE",ARSENIC,16 UG/L,10 UG/L,1/1/14,3/31/14,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4281,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1500013,"MCL,  AVERAGE",ARSENIC,19 UG/L,10 UG/L,7/1/14,9/30/14,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4282,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1500014,"MCL,  AVERAGE",ARSENIC,15 UG/L,10 UG/L,10/1/14,12/31/14,1300050,10/4/12,FORMAL ENFORCEMENT ACTION ISSUED
4283,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1500015,"MCL,  AVERAGE",ARSENIC,15 UG/L,10 UG/L,1/1/15,3/31/15,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4284,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1500016,"MCL,  AVERAGE",ARSENIC,15 UG/L,10 UG/L,4/1/15,6/30/15,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4285,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1500022,"MCL,  AVERAGE",ARSENIC,15.5 UG/L,10 UG/L,10/1/15,12/31/15,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4286,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600017,"MCL,  AVERAGE",ARSENIC,15 UG/L,10 UG/L,7/1/15,9/30/15,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4287,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600020,"MCL,  AVERAGE",ARSENIC,17.25 UG/L,10 UG/L,1/1/16,3/31/16,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4288,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600021,"MCL,  AVERAGE",ARSENIC,18 UG/L,10 UG/L,7/1/16,9/30/16,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4289,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600023,"MCL,  AVERAGE",ARSENIC,17.5 UG/L,10 UG/L,4/1/16,6/30/16,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4290,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600024,"MCL,  AVERAGE",ARSENIC,19.25 UG/L,10 UG/L,10/1/16,12/31/16,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4291,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600025,"MCL,  AVERAGE",ARSENIC,16 UG/L,10 UG/L,1/1/17,3/31/17,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4292,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600026,"MCL,  AVERAGE",ARSENIC,15 UG/L,10 UG/L,4/1/17,6/30/17,1500194,7/10/15,FORMAL ENFORCEMENT ACTION ISSUED
4293,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600027,"MCL,  AVERAGE",ARSENIC,16.3 UG/L,10 UG/L,7/1/17,9/30/17,1500195,7/13/17,FORMAL ENFORCEMENT ACTION ISSUED
4294,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600028,"MCL,  AVERAGE",ARSENIC,15 UG/L,10 UG/L,10/1/17,12/31/17,1500195,7/13/17,FORMAL ENFORCEMENT ACTION ISSUED
4295,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600029,"MCL,  AVERAGE",ARSENIC,15.3 UG/L,10 UG/L,1/1/18,3/31/18,1500195,7/13/17,FORMAL ENFORCEMENT ACTION ISSUED
4296,LPA66 - SAN BERNARDINO COUNTY,CA3600025,BAR-LEN MWC,COMMUNITY,124,39,SAN BERNARDINO,BARSTOW,92311,1600030,"MCL,  AVERAGE",ARSENIC,16 UG/L,10 UG/L,4/1/18,6/30/18,1500195,7/13/17,FORMAL ENFORCEMENT ACTION ISSUED
4328,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1300012,"MCL,  AVERAGE",ARSENIC,80 UG/L,10 UG/L,1/1/12,3/31/12,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4329,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1300013,"MCL,  AVERAGE",ARSENIC,89 UG/L,10 UG/L,4/1/12,6/30/12,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4330,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1300014,"MCL,  AVERAGE",ARSENIC,101 UG/L,10 UG/L,7/1/12,9/30/12,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4334,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1300018,"MCL,  AVERAGE",ARSENIC,111 UG/L,10 UG/L,10/1/12,12/31/12,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4336,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1300020,"MCL,  AVERAGE",ARSENIC,98 UG/L,10 UG/L,1/1/13,3/31/13,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4338,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1300022,"MCL,  AVERAGE",ARSENIC,93 UG/L,10 UG/L,4/1/13,6/30/13,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4340,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1400023,"MCL,  AVERAGE",ARSENIC,89.25 UG/L,10 UG/L,7/1/13,9/30/13,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4341,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1400024,"MCL,  AVERAGE",ARSENIC,83.5 UG/L,10 UG/L,10/1/13,12/31/13,1200018,8/19/09,FORMAL ENFORCEMENT ACTION ISSUED
4343,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1400027,"MCL,  AVERAGE",ARSENIC,58.5 UG/L,10 UG/L,1/1/14,3/31/14,1200014,7/16/01,FORMAL ENFORCEMENT ACTION ISSUED
4345,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1400029,"MCL,  AVERAGE",ARSENIC,90 UG/L,10 UG/L,4/1/14,6/30/14,1200014,7/16/01,FORMAL ENFORCEMENT ACTION ISSUED
4346,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1500030,"MCL,  AVERAGE",ARSENIC,52.6 UG/L,10 UG/L,7/1/14,9/30/14,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4347,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1500031,"MCL,  AVERAGE",ARSENIC,54.4 UG/L,10 UG/L,10/1/14,12/31/14,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4348,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1500032,"MCL,  AVERAGE",ARSENIC,58.8 UG/L,10 UG/L,1/1/15,3/31/15,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4349,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1500033,"MCL,  AVERAGE",ARSENIC,68 UG/L,10 UG/L,4/1/15,6/30/15,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4359,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1600042,"MCL,  AVERAGE",ARSENIC,67.8 UG/L,10 UG/L,7/1/15,9/30/15,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4361,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1600044,"MCL,  AVERAGE",ARSENIC,107.5 UG/L,10 UG/L,1/1/16,3/31/16,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4362,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1600045,"MCL,  AVERAGE",ARSENIC,107.5 UG/L,10 UG/L,4/1/16,6/30/16,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4363,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700046,"MCL,  AVERAGE",ARSENIC,115 UG/L,10 UG/L,7/1/16,9/30/16,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4364,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700047,"MCL,  AVERAGE",ARSENIC,125 UG/L,10 UG/L,10/1/16,12/31/16,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4365,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700048,"MCL,  AVERAGE",ARSENIC,114 UG/L,10 UG/L,1/1/17,3/31/17,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4375,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700058,"MCL,  AVERAGE",ARSENIC,98 UG/L,10 UG/L,4/1/17,6/30/17,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4376,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700059,"MCL,  AVERAGE",ARSENIC,90 UG/L,10 UG/L,7/1/17,9/30/17,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4377,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700060,"MCL,  AVERAGE",ARSENIC,73 UG/L,10 UG/L,10/1/17,12/31/17,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4379,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700062,"MCL,  AVERAGE",ARSENIC,86 UG/L,10 UG/L,1/1/18,3/31/18,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4380,LPA66 - SAN BERNARDINO COUNTY,CA3600196,CSA 70 W-4 PIONEERTOWN,COMMUNITY,625,120,SAN BERNARDINO,PIONEERTOWN,92268,1700063,"MCL,  AVERAGE",ARSENIC,105 UG/L,10 UG/L,4/1/18,6/30/18,1200019,8/8/14,FORMAL ENFORCEMENT ACTION ISSUED
4411,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1400005,"MCL,  AVERAGE",ARSENIC,40.5 UG/L,10 UG/L,1/1/13,3/31/13,1300073,1/8/13,FORMAL ENFORCEMENT ACTION ISSUED
4412,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1400005,"MCL,  AVERAGE",ARSENIC,40.5 UG/L,10 UG/L,1/1/13,3/31/13,1500175,7/28/13,RETURN TO COMPLIANCE
4413,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1400007,"MCL,  AVERAGE",ARSENIC,37.3 UG/L,10 UG/L,7/1/13,9/30/13,1500175,7/28/13,RETURN TO COMPLIANCE
4414,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1400007,"MCL,  AVERAGE",ARSENIC,37.3 UG/L,10 UG/L,7/1/13,9/30/13,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4415,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1500017,"MCL,  AVERAGE",ARSENIC,36 UG/L,10 UG/L,7/1/14,9/30/14,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4416,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1500018,"MCL,  AVERAGE",ARSENIC,32.5 UG/L,10 UG/L,4/1/15,6/30/15,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4421,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1600023,"MCL,  AVERAGE",ARSENIC,28.25 UG/L,10 UG/L,4/1/16,6/30/16,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4425,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1600030,"MCL,  AVERAGE",ARSENIC,32.75 UG/L,10 UG/L,1/1/16,3/31/16,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4427,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1700026,"MCL,  AVERAGE",ARSENIC,29.75 UG/L,10 UG/L,7/1/16,9/30/16,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4430,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1700030,"MCL,  AVERAGE",ARSENIC,33.25 UG/L,10 UG/L,10/1/16,12/31/16,1500195,10/11/13,FORMAL ENFORCEMENT ACTION ISSUED
4432,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1700032,"MCL,  AVERAGE",ARSENIC,23.5 UG/L,10 UG/L,1/1/17,3/31/17,1500196,3/9/17,FORMAL ENFORCEMENT ACTION ISSUED
4434,LPA66 - SAN BERNARDINO COUNTY,CA3600504,KNOLL ENTERPRISES,COMMUNITY,500,28,SAN BERNARDINO,LUDLOW,92338,1700034,"MCL,  AVERAGE",ARSENIC,22 UG/L,10 UG/L,4/1/17,6/30/17,1500197,5/12/17,OTHER INFORMAL ENFORCEMENT ACTION TAKEN
